# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SGSM1	ENSG00000167037	ENST00000400358	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000400359	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000473458	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000480523	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000610372	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000357436	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000417536	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000451997	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000459646	retained_intron	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000466097	retained_intron	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000469947	retained_intron	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000471650	retained_intron	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000495174	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANK3	ENSG00000251322	ENST00000262795	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SHANK3	ENSG00000251322	ENST00000414786	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SHANK3	ENSG00000251322	ENST00000445220	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SLC25A1	ENSG00000100075	ENST00000215882	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A1	ENSG00000100075	ENST00000451283	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A1	ENSG00000100075	ENST00000461267	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A1	ENSG00000100075	ENST00000468824	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A1	ENSG00000100075	ENST00000470922	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000263255	nonsense_mediated_decay	0	0	0	70	26	0	0	0	0	0	0	15	0	29	0	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000402844	protein_coding	0	24	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	24	0
SLC25A17	ENSG00000100372	ENST00000412879	nonsense_mediated_decay	1	0	0	56	23	0	0	0	5	0	0	1	0	28	1	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000420970	nonsense_mediated_decay	1	1	0	50	8	0	0	0	2	0	0	1	0	41	1	0	1	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000426396	nonsense_mediated_decay	1	0	0	42	9	0	0	0	5	0	0	1	0	28	1	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000427084	nonsense_mediated_decay	1	0	0	61	28	0	0	0	0	0	0	1	0	33	1	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000430221	nonsense_mediated_decay	1	0	0	70	27	0	0	0	10	0	0	1	0	33	1	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000434185	protein_coding	1	10	3	3	0	0	2	0	1	0	0	1	3	0	1	0	0	0	0	0	0	10	0
SLC25A17	ENSG00000100372	ENST00000434193	nonsense_mediated_decay	1	1	0	56	24	0	0	0	7	0	0	1	0	26	1	0	1	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000435456	protein_coding	1	37	6	0	0	0	0	0	0	0	0	1	6	0	1	0	0	0	0	0	0	37	0
SLC25A17	ENSG00000100372	ENST00000443810	nonsense_mediated_decay	0	0	0	56	22	0	0	0	5	0	0	5	0	24	0	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000447566	nonsense_mediated_decay	1	0	0	80	37	0	0	0	0	0	0	1	0	43	1	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000449676	nonsense_mediated_decay	1	0	0	52	19	0	0	0	12	0	0	1	0	21	1	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000458600	nonsense_mediated_decay	1	0	0	59	26	0	0	0	5	0	0	1	0	28	1	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000478550	processed_transcript	0	1	0	16	0	0	0	0	10	0	0	0	0	7	0	0	1	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000491545	processed_transcript	1	0	0	43	0	0	0	0	0	0	0	1	0	43	1	0	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000544408	protein_coding	0	26	3	15	0	0	0	0	0	0	0	15	3	0	0	0	0	0	0	0	0	26	0
SLC25A18	ENSG00000182902	ENST00000327451	protein_coding	0	5	0	20	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	5	0
SLC25A18	ENSG00000182902	ENST00000399813	protein_coding	0	5	0	20	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	5	0
SLC25A18	ENSG00000182902	ENST00000467228	retained_intron	0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
SLC25A18	ENSG00000182902	ENST00000497401	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
SLC25A5P1	ENSG00000215347	ENST00000450250	processed_pseudogene	0	0	0	154	0	0	0	0	65	0	0	0	0	87	0	0	0	0	0	0	0	0	2
SLC35E4	ENSG00000100036	ENST00000406566	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC35E4	ENSG00000100036	ENST00000451479	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC5A1	ENSG00000100170	ENST00000266088	protein_coding	0	0	0	43	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	42
SLC5A4	ENSG00000100191	ENST00000266086	protein_coding	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
SLC7A4	ENSG00000099960	ENST00000382932	protein_coding	0	27	15	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	27	0
SLC7A4	ENSG00000099960	ENST00000403586	protein_coding	0	27	15	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	27	0
SLC7A4	ENSG00000099960	ENST00000426145	protein_coding	0	16	5	21	0	0	0	0	21	0	0	0	5	0	0	0	0	0	0	0	0	16	0
SLC9B1P4	ENSG00000227367	ENST00000421957	unprocessed_pseudogene	0	0	0	33	0	0	0	0	30	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SMARCB1	ENSG00000099956	ENST00000263121	protein_coding	3	71	0	39	4	0	1	0	34	0	0	4	0	0	1	2	1	0	0	0	0	70	0
SMARCB1	ENSG00000099956	ENST00000344921	protein_coding	3	71	0	39	4	0	1	0	34	0	0	4	0	0	1	2	1	0	0	0	0	70	0
SMARCB1	ENSG00000099956	ENST00000407082	protein_coding	3	60	0	50	0	0	1	0	38	0	0	14	0	0	1	2	0	0	0	0	0	60	0
SMARCB1	ENSG00000099956	ENST00000407422	protein_coding	3	71	0	39	4	0	1	0	34	0	0	4	0	0	1	2	1	0	0	0	0	70	0
SMARCB1	ENSG00000099956	ENST00000417137	protein_coding	2	34	0	1	0	0	1	0	0	0	0	3	0	0	1	1	1	0	0	0	0	33	0
SMARCB1	ENSG00000099956	ENST00000477836	processed_transcript	0	0	0	25	0	0	0	0	7	0	0	0	0	18	0	0	0	0	0	0	0	0	0
SMARCB1	ENSG00000099956	ENST00000491967	processed_transcript	1	1	0	30	0	0	0	0	11	0	0	2	0	15	0	1	1	0	0	0	0	0	4
SMARCB1	ENSG00000099956	ENST00000634926	protein_coding	2	12	0	23	0	0	0	0	9	0	0	12	0	0	1	1	2	0	0	0	0	10	6
SMARCB1	ENSG00000099956	ENST00000635578	protein_coding	2	12	0	23	0	0	0	0	9	0	0	12	0	0	1	1	2	0	0	0	0	10	6
SMC1B	ENSG00000077935	ENST00000357450	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SMC1B	ENSG00000077935	ENST00000404354	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SMDT1	ENSG00000183172	ENST00000331479	protein_coding	1	11	1	21	0	0	0	0	21	0	0	1	1	0	0	1	0	0	0	0	0	11	0
SMDT1	ENSG00000183172	ENST00000422252	nonsense_mediated_decay	0	0	0	39	5	0	0	0	21	0	0	4	0	9	0	0	0	0	0	0	0	0	0
SMDT1	ENSG00000183172	ENST00000484235	retained_intron	1	0	0	33	0	0	0	0	21	0	0	1	0	12	0	1	0	0	0	0	0	0	0
SMPD4P1	ENSG00000223553	ENST00000416717	transcribed_unprocessed_pseudogene	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SMPD4P1	ENSG00000223553	ENST00000443839	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SNORA77	ENSG00000264346	ENST00000578179	snoRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD13P1	ENSG00000238498	ENST00000458891	snoRNA	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
SNORD43	ENSG00000263764	ENST00000583861	snoRNA	0	0	0	104	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD83A	ENSG00000209482	ENST00000386747	snoRNA	0	0	0	114	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	74
SNORD83B	ENSG00000209480	ENST00000386745	snoRNA	0	0	0	114	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	104
SNRPD3	ENSG00000100028	ENST00000215829	protein_coding	1	25	0	5	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	25	1
SNRPD3	ENSG00000100028	ENST00000402849	protein_coding	1	25	0	6	0	0	1	0	1	0	0	4	0	0	0	1	0	0	0	0	0	25	1
SNRPD3	ENSG00000100028	ENST00000404603	nonsense_mediated_decay	1	0	0	32	0	0	1	0	0	0	0	5	0	26	0	1	0	0	0	0	0	0	1
SNRPD3	ENSG00000100028	ENST00000439775	nonsense_mediated_decay	1	1	0	31	0	0	1	0	0	0	0	15	0	16	0	1	1	0	0	0	0	0	1
SNRPD3	ENSG00000100028	ENST00000468770	retained_intron	0	0	0	19	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0	1
SNU13	ENSG00000100138	ENST00000215956	protein_coding	0	36	0	13	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	35	0
SNU13	ENSG00000100138	ENST00000355257	protein_coding	0	36	0	13	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	35	0
SNU13	ENSG00000100138	ENST00000401959	protein_coding	0	36	0	13	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	35	0
SNU13	ENSG00000100138	ENST00000402458	protein_coding	0	36	0	13	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	35	0
SNU13	ENSG00000100138	ENST00000463675	processed_transcript	0	2	0	47	0	0	0	0	0	0	0	14	0	35	0	0	2	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000469028	processed_transcript	0	1	0	20	0	0	0	0	13	0	0	0	0	8	0	0	1	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000488571	processed_transcript	0	1	0	20	0	0	0	0	13	0	0	0	0	8	0	0	1	0	0	0	0	0	0
SOX10	ENSG00000100146	ENST00000360880	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX10	ENSG00000100146	ENST00000396884	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX10	ENSG00000100146	ENST00000446929	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000314328	protein_coding	0	0	0	45	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	42
SPECC1L	ENSG00000100014	ENST00000416735	processed_transcript	0	0	0	44	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	42
SPECC1L	ENSG00000100014	ENST00000421374	protein_coding	0	0	0	44	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	42
SPECC1L	ENSG00000100014	ENST00000437398	protein_coding	0	0	0	45	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	42
SPECC1L	ENSG00000100014	ENST00000541492	protein_coding	0	0	0	45	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	42
SPECC1L-ADORA2A	ENSG00000258555	ENST00000358654	nonsense_mediated_decay	0	0	0	45	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	42
SREBF2	ENSG00000198911	ENST00000361204	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SREBF2	ENSG00000198911	ENST00000424354	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SREBF2	ENSG00000198911	ENST00000612482	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SSTR3	ENSG00000278195	ENST00000610913	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
SSTR3	ENSG00000278195	ENST00000617123	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ST13	ENSG00000100380	ENST00000216218	protein_coding	1	9	3	27	0	0	2	0	0	0	0	5	3	0	0	1	0	0	0	0	0	9	21
ST13	ENSG00000100380	ENST00000411695	protein_coding	0	4	1	14	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	4	10
ST13	ENSG00000100380	ENST00000413424	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ST13	ENSG00000100380	ENST00000455824	nonsense_mediated_decay	1	0	0	18	0	0	0	0	0	0	0	10	0	7	0	1	0	0	0	0	0	0	2
ST13	ENSG00000100380	ENST00000480048	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ST13	ENSG00000100380	ENST00000495652	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ST13	ENSG00000100380	ENST00000620312	protein_coding	1	9	3	6	0	0	0	0	0	0	0	5	3	0	0	1	0	0	0	0	0	9	2
SULT4A1	ENSG00000130540	ENST00000330884	protein_coding	0	35	3	7	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	35	0
SULT4A1	ENSG00000130540	ENST00000422525	nonsense_mediated_decay	0	0	0	59	14	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
SULT4A1	ENSG00000130540	ENST00000432404	nonsense_mediated_decay	0	0	0	90	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
SULT4A1	ENSG00000130540	ENST00000475131	retained_intron	0	0	0	45	0	0	0	0	14	0	0	0	0	26	0	0	0	0	0	0	0	0	5
SUSD2	ENSG00000099994	ENST00000358321	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
SUSD2	ENSG00000099994	ENST00000463101	retained_intron	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
SYN3	ENSG00000185666	ENST00000358763	protein_coding	0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000412575	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
SYN3	ENSG00000185666	ENST00000441821	protein_coding	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000462268	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000216155	protein_coding	0	21	3	10	0	0	1	0	9	0	0	0	3	0	0	0	0	0	0	0	0	21	0
SYNGR1	ENSG00000100321	ENST00000318801	protein_coding	0	28	5	19	0	0	1	0	18	0	0	0	5	0	0	0	0	0	0	0	0	28	0
SYNGR1	ENSG00000100321	ENST00000328933	protein_coding	0	42	9	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	42	1
SYNGR1	ENSG00000100321	ENST00000381535	protein_coding	0	25	5	18	0	0	0	0	18	0	0	0	5	0	0	0	0	0	0	0	0	25	0
SYNGR1	ENSG00000100321	ENST00000406293	protein_coding	0	28	5	19	0	0	1	0	18	0	0	0	5	0	0	0	0	0	0	0	0	28	0
SYNGR1	ENSG00000100321	ENST00000415332	nonsense_mediated_decay	0	0	0	62	9	0	1	0	18	0	0	0	0	34	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000489206	retained_intron	0	0	0	34	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	1
TAB1	ENSG00000100324	ENST00000216160	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000331454	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000461775	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TAB1	ENSG00000100324	ENST00000473613	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000490819	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TANGO2	ENSG00000183597	ENST00000327374	protein_coding	0	16	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	16	0
TANGO2	ENSG00000183597	ENST00000398042	protein_coding	0	16	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	16	0
TANGO2	ENSG00000183597	ENST00000399807	nonsense_mediated_decay	0	0	0	43	18	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000401833	protein_coding	0	16	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	16	0
TANGO2	ENSG00000183597	ENST00000401886	protein_coding	0	16	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	16	0
TANGO2	ENSG00000183597	ENST00000411907	processed_transcript	0	0	0	25	0	0	0	0	18	0	0	0	0	7	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000420290	protein_coding	0	5	2	18	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0
TANGO2	ENSG00000183597	ENST00000430807	nonsense_mediated_decay	0	0	0	25	0	0	0	0	18	0	0	0	0	7	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000432198	protein_coding	0	5	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0
TANGO2	ENSG00000183597	ENST00000432883	protein_coding	0	12	10	3	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	12	0
TANGO2	ENSG00000183597	ENST00000434168	protein_coding	0	5	2	18	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	5	0
TANGO2	ENSG00000183597	ENST00000434570	protein_coding	1	5	4	15	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	5	0
TANGO2	ENSG00000183597	ENST00000444651	nonsense_mediated_decay	0	0	0	43	18	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000447208	protein_coding	0	16	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	16	0
TANGO2	ENSG00000183597	ENST00000450019	nonsense_mediated_decay	0	0	0	43	18	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000450664	protein_coding	0	5	2	18	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	5	0
TANGO2	ENSG00000183597	ENST00000456048	protein_coding	0	16	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	16	0
TANGO2	ENSG00000183597	ENST00000462579	retained_intron	0	0	0	25	0	0	0	0	18	0	0	0	0	7	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000471707	retained_intron	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000475446	processed_transcript	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000476940	processed_transcript	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000479679	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000484373	retained_intron	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000485715	processed_transcript	0	0	0	25	0	0	0	0	18	0	0	0	0	7	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000490121	processed_transcript	0	0	0	25	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	7
TANGO2	ENSG00000183597	ENST00000490583	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	7
TBC1D22A	ENSG00000054611	ENST00000337137	protein_coding	0	0	0	22	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000355704	protein_coding	0	0	0	22	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000380995	protein_coding	0	0	0	22	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000394449	nonsense_mediated_decay	0	0	0	22	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000406733	protein_coding	0	0	0	22	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000407381	protein_coding	0	0	0	22	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000441162	nonsense_mediated_decay	0	0	0	22	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000335626	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000359486	protein_coding	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000404876	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCN2	ENSG00000185339	ENST00000215838	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TCN2	ENSG00000185339	ENST00000405742	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TCN2	ENSG00000185339	ENST00000407817	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TCN2	ENSG00000185339	ENST00000450638	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TCN2	ENSG00000185339	ENST00000493542	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEF	ENSG00000167074	ENST00000266304	protein_coding	0	22	2	20	20	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	22	0
TEF	ENSG00000167074	ENST00000406644	protein_coding	0	24	3	23	20	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	24	0
TEF	ENSG00000167074	ENST00000413942	protein_coding	0	22	2	17	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	22	0
THAP7	ENSG00000184436	ENST00000215742	protein_coding	0	40	6	63	0	0	0	0	48	0	0	0	6	0	0	0	0	0	0	0	0	40	15
THAP7	ENSG00000184436	ENST00000399133	protein_coding	0	40	6	63	0	0	0	0	48	0	0	0	6	0	0	0	0	0	0	0	0	40	15
THAP7	ENSG00000184436	ENST00000466670	retained_intron	0	0	0	90	0	0	0	0	51	0	0	0	0	24	0	0	0	0	0	0	0	0	15
THAP7	ENSG00000184436	ENST00000471073	retained_intron	0	0	0	109	0	0	0	0	48	0	0	0	0	43	0	0	0	0	0	0	0	0	18
THAP7	ENSG00000184436	ENST00000471723	retained_intron	0	0	0	77	0	0	0	0	51	0	0	0	0	11	0	0	0	0	0	0	0	0	15
THAP7	ENSG00000184436	ENST00000476667	retained_intron	0	0	0	109	0	0	0	0	48	0	0	0	0	46	0	0	0	0	0	0	0	0	15
